game_id,team,opponent,season,week,market_spread,pred_margin_ols,edge_margin_pts,p_cover,kelly_spread,edge_spread_ev,market_total,pred_total_ols_home,edge_total_pts,p_over,kelly_total,edge_total_ev
2021_04_ARI_LA,LA,ARI,2021,4,3.5,3.201793894424087,-0.29820610557591287,0.49084949297605285,0.0,-0.06292369522753549,53.5,56.06671175430756,2.566711754307562,0.5782581367605318,0.11434208719711682,0.10394735199737892
2021_04_BAL_DEN,DEN,BAL,2021,4,1.0,1.1114071628405031,0.11140716284050312,0.5034188064297624,0.0,-0.038927733179544455,44.0,44.89197309244911,0.8919730924491134,0.5273512899175515,0.007437708826858214,0.006761553478962012
2021_04_CAR_DAL,DAL,CAR,2021,4,4.5,4.563282767280103,0.06328276728010263,0.5019420055216568,0.0,-0.0417470803677461,51.5,53.095390205012976,1.5953902050129756,0.5488365070397666,0.052556664783509836,0.047778786166827125
2021_04_CLE_MIN,MIN,CLE,2021,4,-1.0,-1.222846843991351,-0.2228468439913509,0.49316164043980754,0.0,-0.058509595524003755,52.0,51.56416282110106,-0.435837178898943,0.48662759142412726,0.0,-0.07098368909939345
2021_04_DET_CHI,CHI,DET,2021,4,3.0,3.3064569050295822,0.3064569050295822,0.5094036379992278,0.0,-0.027502145637837816,42.0,40.11122749496725,-1.8887725050327475,0.44224087883030755,0.0,-0.15572195859668553
2021_04_HOU_BUF,BUF,HOU,2021,4,19.0,19.26409636721592,0.2640963672159202,0.508103996954814,0.0,-0.02998327854080962,47.5,46.7832903714807,-0.7167096285192969,0.47801684652603554,0.0,-0.0874223839048413
2021_04_IND_MIA,MIA,IND,2021,4,2.5,1.9055932385269256,-0.5944067614730744,0.48176527788025497,0.0,-0.08026628768314958,41.5,39.552800458364175,-1.9471995416358254,0.4404672876898981,0.0,-0.15910790531928548
2021_04_JAX_CIN,CIN,JAX,2021,4,7.5,7.801633401762963,0.30163340176296316,0.5092556554488302,0.0,-0.02778465777950595,46.0,46.60071091658701,0.6007109165870119,0.5184279789240844,0.0,-0.01027385841765699
2021_04_KC_PHI,PHI,KC,2021,4,-7.5,-7.028106442551314,0.471893557448686,0.5144782274515045,0.0,-0.017814293047127783,53.5,54.65584075836829,1.1558407583682921,0.5354236107598062,0.02438958259559291,0.022172347814175375
2021_04_LV_LAC,LAC,LV,2021,4,3.0,2.5678532036536503,-0.43214679634634967,0.4867407783048904,0.0,-0.07076760505430019,52.0,52.48553581459464,0.4855358145946411,0.5148965954607253,0.0,-0.017015590484069865
2021_04_NYG_NO,NO,NYG,2021,4,7.5,8.539597825854191,1.039597825854191,0.5318690695626287,0.01692504608152026,0.015386405528654779,43.0,43.67300275057083,0.6730027505708307,0.5206437978202956,0.0,-0.006043658706708477
2021_04_PIT_GB,GB,PIT,2021,4,6.5,6.690918830639237,0.1909188306392373,0.5058586812192429,0.0,-0.03426979039962713,45.0,43.6126342666812,-1.387365733318802,0.4575053828126169,0.0,-0.12658063281227688
2021_04_SEA_SF,SF,SEA,2021,4,2.5,2.159535247439456,-0.340464752560544,0.48955305697358714,0.0,-0.06539870941406101,52.0,53.62416639518303,1.6241663951830319,0.5497128422512831,0.05439696872769459,0.049451789752449626
2021_04_TB_NE,NE,TB,2021,4,-6.0,-6.295202402518402,-0.29520240251840235,0.4909416462131616,0.0,-0.06274776632032786,49.5,50.02471694930678,0.5247169493067787,0.5160980731602502,0.0,-0.01472186033043138
2021_04_TEN_NYJ,NYJ,TEN,2021,4,-5.5,-5.961432178356338,-0.461432178356338,0.48584260317906025,0.0,-0.07248230302179409,44.5,43.03529182801255,-1.4647081719874535,0.45514614889125404,0.0,-0.13108462484396954
2021_04_WAS_ATL,ATL,WAS,2021,4,-1.0,-1.1315353859748176,-0.13153538597481762,0.4959635283474291,0.0,-0.053160536791271806,47.5,47.48819063225714,-0.01180936774286323,0.49963759573465605,0.0,-0.04614640814292936
