game_id,team,opponent,season,week,market_spread,pred_margin_ols,edge_margin_pts,p_cover,kelly_spread,edge_spread_ev,market_total,pred_total_ols_home,edge_total_pts,p_over,kelly_total,edge_total_ev
2022_17_ARI_ATL,ARI,ATL,2022,17,-7.0,-3.4234851541464977,3.5765148458535023,0.6083866425324089,0.1776119493180587,0.16146540847096247,41.0,41.34968916009004,0.3496891600900369,0.5107299207073772,0.0,-0.024970151376825345
2022_17_ARI_ATL,ATL,ARI,2022,17,7.0,3.346452274792611,-3.653547725207389,0.38933904217240745,0.0,-0.2567163740344949,41.0,41.34132866378165,0.3413286637816526,0.5104734455060834,0.0,-0.025459785852022576
2022_17_CAR_TB,CAR,TB,2022,17,-3.5,1.9683268812051136,5.468326881205114,0.6629912031207351,0.2922815265535437,0.2657104786850397,40.5,45.03770325356808,4.537703253568083,0.6364756512831645,0.23659886769464553,0.215089879722405
2022_17_CAR_TB,TB,CAR,2022,17,3.5,-2.068168496421442,-5.568168496421443,0.33420884203285073,0.0,-0.36196493793728496,40.5,45.03986710922992,4.539867109229917,0.6365381290405565,0.2367300709851687,0.21520915544106245
2022_17_CHI_DET,CHI,DET,2022,17,-4.5,-8.803106961134233,-4.303106961134233,0.3703191353467471,0.0,-0.29302710524711917,52.5,47.00366846784878,-5.496331532151217,0.3362225153164627,0.0,-0.3581206525776622
2022_17_CHI_DET,DET,CHI,2022,17,4.5,8.71018550721364,4.210185507213639,0.626978146081856,0.21665410677189756,0.19695827888354323,52.5,46.99702921710665,-5.50297078289335,0.336036211119086,0.0,-0.3584763242271995
2022_17_CLE_WAS,CLE,WAS,2022,17,-1.0,-1.815215497413354,-0.8152154974133541,0.47499916128942005,0.0,-0.09318341935656183,41.5,40.54546289237997,-0.9545371076200269,0.47073359152422534,0.0,-0.10132677981738802
2022_17_CLE_WAS,WAS,CLE,2022,17,1.0,1.717324803687083,0.717324803687083,0.5220020031950214,0.0,-0.003450721173140936,41.5,40.545506543791646,-0.954493456208354,0.4707349274869465,0.0,-0.10132422934310209
2022_17_DAL_TEN,DAL,TEN,2022,17,14.0,8.91004970706276,-5.089950292937241,0.34770104532568,0.0,-0.33620709528733816,41.0,48.87421075007632,7.8742107500763225,0.7276458370607545,0.4280562578275844,0.38914205257053125
2022_17_DAL_TEN,TEN,DAL,2022,17,-14.0,-8.481058029386352,5.518941970613648,0.6644117917797935,0.2952647627375663,0.2684225115796057,41.0,48.87549619685281,7.875496196852808,0.7276786723024067,0.42812521183505403,0.3892047380318673
2022_17_DEN_KC,DEN,KC,2022,17,-13.5,-9.507015126400304,3.9929848735996956,0.6206364202240499,0.20333648247050462,0.18485134770045875,46.0,46.70944316891404,0.7094431689140421,0.5217604965367578,0.0,-0.003911779338916899
2022_17_DEN_KC,KC,DEN,2022,17,13.5,9.402140025452274,-4.097859974547726,0.37629731137302036,0.0,-0.2816142237424157,46.0,46.69930244197582,0.6993024419758171,0.5214497557206913,0.0,-0.004505011805952974
2022_17_IND_NYG,IND,NYG,2022,17,-5.5,-4.061899602528429,1.4381003974715707,0.5440423885923054,0.04248901604384125,0.03862637822167386,38.5,45.19514586823624,6.695145868236239,0.6967274104243361,0.36312756189110573,0.33011596535555066
2022_17_IND_NYG,NYG,IND,2022,17,5.5,4.24999298905658,-1.2500070109434196,0.46169897900796125,0.0,-0.11857467643934666,38.5,45.00687832782036,6.50687832782036,0.691648715145226,0.35246230180497456,0.3204202743681587
2022_17_JAX_HOU,HOU,JAX,2022,17,-3.5,-3.577714690797441,-0.07771469079744087,0.4976151160534819,0.0,-0.050007505716080036,43.0,46.92774172429972,3.9277417242997217,0.6187250346186307,0.19932257269912448,0.1812023388173859
2022_17_JAX_HOU,JAX,HOU,2022,17,3.5,3.4966204699589403,-0.0033795300410597306,0.49989628943030157,0.0,-0.04565253836033334,43.0,46.91851888151447,3.9185188815144727,0.6184546040659892,0.19875466853857723,0.1806860623077975
2022_17_LA_LAC,LA,LAC,2022,17,-6.5,-2.95580760146618,3.54419239853382,0.60743124664638,0.17560561795739804,0.15964147087036185,41.5,44.1437146630839,2.643714663083898,0.5805742110133248,0.11920584312798213,0.10836894829816557
2022_17_LA_LAC,LAC,LA,2022,17,6.5,3.1400418498300366,-3.3599581501699634,0.3980266063757714,0.0,-0.24013102419170917,41.5,44.32006474381807,2.8200647438180724,0.5858677941516262,0.13032236771841485,0.1184748797440135
