game_id,team,opponent,season,week,market_spread,pred_margin_ols,edge_margin_pts,p_cover,kelly_spread,edge_spread_ev,market_total,pred_total_ols_home,edge_total_pts,p_over,kelly_total,edge_total_ev
2020_05_ARI_NYJ,NYJ,ARI,2020,5,-7.0,-7.582334078152382,-0.5823340781523818,0.4821353835192336,0.0,-0.0795597223723723,48.5,48.59561129797549,0.09561129797548773,0.5029340804134573,0.0,-0.03985311921067236
2020_05_BUF_TEN,TEN,BUF,2020,5,-3.0,-2.3732045510881554,0.6267954489118446,0.5192275658503249,0.0,-0.008747374285743348,52.0,53.53248809442337,1.5324880944233712,0.5469200954791423,0.04853220050619888,0.04412018227836262
2020_05_CAR_ATL,ATL,CAR,2020,5,2.5,3.0023014713001075,0.5023014713001075,0.5154107264661136,0.0,-0.01603406765560128,53.5,54.08703591438875,0.5870359143887498,0.5180087599465809,0.0,-0.011074185556527394
2020_05_CIN_BAL,BAL,CIN,2020,5,12.5,12.62818205810887,0.1281820581088695,0.5039335703048922,0.0,-0.03794500214520591,49.0,50.055478854885294,1.055478854885294,0.532354844790484,0.017945174060016413,0.01631379460001492
2020_05_IND_CLE,CLE,IND,2020,5,1.0,0.1508335352895613,-0.8491664647104387,0.47395941136037306,0.0,-0.09516839649383319,48.5,48.99337705724431,0.49337705724430947,0.5151370559803065,0.0,-0.016556529492142258
2020_05_JAX_HOU,HOU,JAX,2020,5,6.5,6.053101847114895,-0.4468981528851046,0.4862883493054406,0.0,-0.07163133314415882,55.0,55.165964141001325,0.16596414100132506,0.5050929472616499,0.0,-0.03573164613685026
2020_05_LAC_NO,NO,LAC,2020,5,7.0,7.292743037851993,0.2927430378519933,0.5089829004237942,0.0,-0.02830537191821103,49.5,48.96805922387713,-0.5319407761228732,0.4836804259989568,0.0,-0.07661009582017342
2020_05_LA_WAS,WAS,LA,2020,5,-7.0,-7.43485075171708,-0.43485075171707965,0.4866578458019136,0.0,-0.07092593074180126,45.0,43.33383295081945,-1.666167049180551,0.4490085276660749,0.0,-0.14280190172840246
2020_05_LV_KC,KC,LV,2020,5,11.0,11.480178050148137,0.48017805014813675,0.514732290471172,0.0,-0.017329263645944448,54.5,54.49828966305442,-0.0017103369455782058,0.4999475134062034,0.0,-0.04555474713361163
2020_05_MIA_SF,SF,MIA,2020,5,8.5,8.660675522923574,0.16067552292357412,0.5049306636579232,0.0,-0.03604146028941946,50.5,51.08776061929941,0.5877606192994094,0.5180309769039492,0.0,-0.011031771365187959
2020_05_MIN_SEA,SEA,MIN,2020,5,6.5,6.544869541303931,0.04486954130393084,0.5013769478144335,0.0,-0.04282582689971781,54.0,54.88874169236286,0.8887416923628635,0.527252357445325,0.007229950635182403,0.006572682395620366
2020_05_NYG_DAL,DAL,NYG,2020,5,7.5,7.214908698672513,-0.28509130132748695,0.4912518570678128,0.0,-0.06215554559781189,52.0,51.72630289080905,-0.27369710919094814,0.4916014397722524,0.0,-0.06148816043479094
2020_05_PHI_PIT,PIT,PHI,2020,5,7.5,6.995360611239794,-0.5046393887602063,0.4845175816176051,0.0,-0.07501188963911759,44.0,45.73863336281377,1.738633362813772,0.5531963195002579,0.06171227095054162,0.05610206450049238
2020_05_TB_CHI,CHI,TB,2020,5,-3.5,-3.9289863084039545,-0.42898630840395446,0.4868377137584503,0.0,-0.07058254646114032,44.0,44.74229448475267,0.7422944847526693,0.5227670628120208,0.0,-0.0019901528134148583
