season,week,game_id,team,opponent,is_home,__source_file,market_spread,market_total,edge_margin_pts,edge_total_pts,p_cover,p_over,kelly_spread,kelly_total,edge_spread_ev,edge_total_ev,p_cal_spread,p_cal_total
2019,10,2019_10_DET_CHI,CHI,DET,,edges_all_s2019.csv,6.0,38.0,-0.412714127894886,1.2153636638562515,0.4873368106493192,0.5372426595327471,0.0,0.0282095850187688,-0.0696297251240269,0.0256450772897898,0.4189344576466079,0.52
2019,10,2019_10_DET_CHI,CHI,DET,,edges_all_s2019.csv,6.0,38.0,-0.412714127894886,1.2153636638562515,0.4873368106493192,0.5372426595327471,0.0,0.0282095850187688,-0.0696297251240269,0.0256450772897898,0.4189344576466079,0.52
2019,10,2019_10_KC_TEN,TEN,KC,,edges_all_s2019.csv,-5.0,49.0,-0.6396077256693165,2.102441743878174,0.4803797188365491,0.5642392988844752,0.0,0.0849025276573978,-0.0829114458574972,0.0771841160521799,0.4189344576466079,0.5120738636363638
2019,10,2019_10_KC_TEN,TEN,KC,,edges_all_s2019.csv,-5.0,49.0,-0.6396077256693165,2.102441743878174,0.4803797188365491,0.5642392988844752,0.0,0.0849025276573978,-0.0829114458574972,0.0771841160521799,0.4189344576466079,0.5120738636363638
2019,10,2019_10_KC_TEN,TEN,KC,,edges_all_s2019.csv,-5.0,49.0,-0.6396077256693165,2.102441743878174,0.4803797188365491,0.5642392988844752,0.0,0.0849025276573978,-0.0829114458574972,0.0771841160521799,0.4189344576466079,0.5120738636363638
2019,10,2019_10_KC_TEN,TEN,KC,,edges_all_s2019.csv,-5.0,49.0,-0.6396077256693165,2.102441743878174,0.4803797188365491,0.5642392988844752,0.0,0.0849025276573978,-0.0829114458574972,0.0771841160521799,0.4189344576466079,0.5120738636363638
2019,10,2019_10_LAC_OAK,OAK,LAC,,edges_all_s2019.csv,-1.0,49.0,-0.2627221404321618,2.8423006037316867,0.4919381664787555,0.5865341732931952,0.0,0.13172176391571,-0.0608453185405577,0.1197470581051909,0.4189344576466079,0.5120738636363638
2019,10,2019_10_LAC_OAK,OAK,LAC,,edges_all_s2019.csv,-1.0,49.0,-0.2627221404321618,2.8423006037316867,0.4919381664787555,0.5865341732931952,0.0,0.13172176391571,-0.0608453185405577,0.1197470581051909,0.4189344576466079,0.5120738636363638
2019,10,2019_10_LAC_OAK,OAK,LAC,,edges_all_s2019.csv,-1.0,49.0,-0.2627221404321618,2.8423006037316867,0.4919381664787555,0.5865341732931952,0.0,0.13172176391571,-0.0608453185405577,0.1197470581051909,0.4189344576466079,0.5120738636363638
2019,10,2019_10_LAC_OAK,OAK,LAC,,edges_all_s2019.csv,-1.0,49.0,-0.2627221404321618,2.8423006037316867,0.4919381664787555,0.5865341732931952,0.0,0.13172176391571,-0.0608453185405577,0.1197470581051909,0.4189344576466079,0.5120738636363638
2019,10,2019_10_MIN_DAL,DAL,MIN,,edges_all_s2019.csv,3.5,48.5,0.1476901293758254,2.4257403122443506,0.5045321976610074,0.5740110665492283,0.0,0.1054232397533794,-0.0368021681017131,0.0958393088667085,0.4189344576466079,0.5120738636363638
2019,10,2019_10_SEA_SF,SF,SEA,,edges_all_s2019.csv,6.5,47.0,0.4839592603347959,1.287224808830807,0.5148482479953828,0.5394377301198382,0.0,0.0328192332516602,-0.0171078901906329,0.0298356665924183,0.4189344576466079,0.5120738636363638
2019,10,2019_10_SEA_SF,SF,SEA,,edges_all_s2019.csv,6.5,47.0,0.4839592603347959,1.287224808830807,0.5148482479953828,0.5394377301198382,0.0,0.0328192332516602,-0.0171078901906329,0.0298356665924183,0.4189344576466079,0.5120738636363638
2019,10,2019_10_SEA_SF,SF,SEA,,edges_all_s2019.csv,6.5,47.0,0.4839592603347959,1.287224808830807,0.5148482479953828,0.5394377301198382,0.0,0.0328192332516602,-0.0171078901906329,0.0298356665924183,0.4189344576466079,0.5120738636363638
2019,10,2019_10_SEA_SF,SF,SEA,,edges_all_s2019.csv,6.5,47.0,0.4839592603347959,1.287224808830807,0.5148482479953828,0.5394377301198382,0.0,0.0328192332516602,-0.0171078901906329,0.0298356665924183,0.4189344576466079,0.5120738636363638
2019,10,2019_10_SEA_SF,SF,SEA,,edges_all_s2019.csv,6.5,47.0,0.4839592603347959,1.287224808830807,0.5148482479953828,0.5394377301198382,0.0,0.0328192332516602,-0.0171078901906329,0.0298356665924183,0.4189344576466079,0.5120738636363638
2019,10,2019_10_SEA_SF,SF,SEA,,edges_all_s2019.csv,6.5,47.0,0.4839592603347959,1.287224808830807,0.5148482479953828,0.5394377301198382,0.0,0.0328192332516602,-0.0171078901906329,0.0298356665924183,0.4189344576466079,0.5120738636363638
2019,10,2019_10_SEA_SF,SF,SEA,,edges_all_s2019.csv,6.5,47.0,0.4839592603347959,1.287224808830807,0.5148482479953828,0.5394377301198382,0.0,0.0328192332516602,-0.0171078901906329,0.0298356665924183,0.4189344576466079,0.5120738636363638
2019,10,2019_10_SEA_SF,SF,SEA,,edges_all_s2019.csv,6.5,47.0,0.4839592603347959,1.287224808830807,0.5148482479953828,0.5394377301198382,0.0,0.0328192332516602,-0.0171078901906329,0.0298356665924183,0.4189344576466079,0.5120738636363638
2019,10,2019_10_SEA_SF,SF,SEA,,edges_all_s2019.csv,6.5,47.0,0.4839592603347959,1.287224808830807,0.5148482479953828,0.5394377301198382,0.0,0.0328192332516602,-0.0171078901906329,0.0298356665924183,0.4189344576466079,0.5120738636363638
2019,10,2019_10_ARI_TB,ARI,TB,,edges_all_s2019.csv,-5.5,51.0,0.8899868626462508,-2.342854746984649,0.527290479750095,0.4284900874904523,0.0073100074751994,0.0,0.0066454613410904,-0.1819734693364091,0.4189344576466079,0.5120738636363638
2019,10,2019_10_ATL_NO,ATL,NO,,edges_all_s2019.csv,-14.0,51.5,4.9934826907804055,-5.072132965830271,0.649553041956624,0.3482076125961458,0.2640613881089104,0.0,0.2400558073717367,-0.3352400123164488,0.4189344576466079,0.5120738636363638
2019,10,2019_10_ATL_NO,ATL,NO,,edges_all_s2019.csv,-14.0,51.5,4.9934826907804055,-5.072132965830271,0.649553041956624,0.3482076125961458,0.2640613881089104,0.0,0.2400558073717367,-0.3352400123164488,0.4189344576466079,0.5120738636363638
2019,10,2019_10_ATL_NO,ATL,NO,,edges_all_s2019.csv,-14.0,51.5,4.9934826907804055,-5.072132965830271,0.649553041956624,0.3482076125961458,0.2640613881089104,0.0,0.2400558073717367,-0.3352400123164488,0.4189344576466079,0.5120738636363638
2019,10,2019_10_ATL_NO,ATL,NO,,edges_all_s2019.csv,-14.0,51.5,4.9934826907804055,-5.072132965830271,0.649553041956624,0.3482076125961458,0.2640613881089104,0.0,0.2400558073717367,-0.3352400123164488,0.4189344576466079,0.5120738636363638
2019,10,2019_10_BAL_CIN,BAL,CIN,,edges_all_s2019.csv,10.5,44.0,-1.041667851293976,1.8158512711533208,0.4680676089712665,0.5555439279490489,0.0,0.0666422486930028,-0.1064163828730366,0.0605838624481843,0.4189344576466079,0.5120738636363638
2019,10,2019_10_BAL_CIN,BAL,CIN,,edges_all_s2019.csv,10.5,44.0,-1.041667851293976,1.8158512711533208,0.4680676089712665,0.5555439279490489,0.0,0.0666422486930028,-0.1064163828730366,0.0605838624481843,0.4189344576466079,0.5120738636363638
2019,10,2019_10_BAL_CIN,BAL,CIN,,edges_all_s2019.csv,10.5,44.0,-1.041667851293976,1.8158512711533208,0.4680676089712665,0.5555439279490489,0.0,0.0666422486930028,-0.1064163828730366,0.0605838624481843,0.4189344576466079,0.5120738636363638
2019,10,2019_10_BAL_CIN,BAL,CIN,,edges_all_s2019.csv,10.5,44.0,-1.041667851293976,1.8158512711533208,0.4680676089712665,0.5555439279490489,0.0,0.0666422486930028,-0.1064163828730366,0.0605838624481843,0.4189344576466079,0.5120738636363638
2019,10,2019_10_BAL_CIN,CIN,BAL,,edges_all_s2019.csv,-10.5,44.0,0.94967874998318,1.786230127710816,0.5291177151679771,0.5546436003450128,0.0111472018527519,0.0647515607245268,0.0101338198661381,0.0588650552041153,0.4189344576466079,0.5120738636363638
2019,10,2019_10_BAL_CIN,CIN,BAL,,edges_all_s2019.csv,-10.5,44.0,0.94967874998318,1.786230127710816,0.5291177151679771,0.5546436003450128,0.0111472018527519,0.0647515607245268,0.0101338198661381,0.0588650552041153,0.4189344576466079,0.5120738636363638
2019,10,2019_10_BAL_CIN,CIN,BAL,,edges_all_s2019.csv,-10.5,44.0,0.94967874998318,1.786230127710816,0.5291177151679771,0.5546436003450128,0.0111472018527519,0.0647515607245268,0.0101338198661381,0.0588650552041153,0.4189344576466079,0.5120738636363638
2019,10,2019_10_BAL_CIN,CIN,BAL,,edges_all_s2019.csv,-10.5,44.0,0.94967874998318,1.786230127710816,0.5291177151679771,0.5546436003450128,0.0111472018527519,0.0647515607245268,0.0101338198661381,0.0588650552041153,0.4189344576466079,0.5120738636363638
2019,10,2019_10_BUF_CLE,BUF,CLE,,edges_all_s2019.csv,-3.0,42.0,5.4297166426642205,1.82412266795636,0.6619059821566391,0.5557952841114085,0.2900025625289421,0.0671700966339579,0.2636386932081291,0.061063724212689,0.4189344576466079,0.5120738636363638
2019,10,2019_10_BUF_CLE,BUF,CLE,,edges_all_s2019.csv,-3.0,42.0,5.4297166426642205,1.82412266795636,0.6619059821566391,0.5557952841114085,0.2900025625289421,0.0671700966339579,0.2636386932081291,0.061063724212689,0.4189344576466079,0.5120738636363638
2019,10,2019_10_BUF_CLE,BUF,CLE,,edges_all_s2019.csv,-3.0,42.0,5.4297166426642205,1.82412266795636,0.6619059821566391,0.5557952841114085,0.2900025625289421,0.0671700966339579,0.2636386932081291,0.061063724212689,0.4189344576466079,0.5120738636363638
2019,10,2019_10_BUF_CLE,BUF,CLE,,edges_all_s2019.csv,-3.0,42.0,5.4297166426642205,1.82412266795636,0.6619059821566391,0.5557952841114085,0.2900025625289421,0.0671700966339579,0.2636386932081291,0.061063724212689,0.4189344576466079,0.5120738636363638
2019,10,2019_10_BUF_CLE,BUF,CLE,,edges_all_s2019.csv,-3.0,42.0,5.4297166426642205,1.82412266795636,0.6619059821566391,0.5557952841114085,0.2900025625289421,0.0671700966339579,0.2636386932081291,0.061063724212689,0.4189344576466079,0.5120738636363638
2019,10,2019_10_BUF_CLE,BUF,CLE,,edges_all_s2019.csv,-3.0,42.0,5.4297166426642205,1.82412266795636,0.6619059821566391,0.5557952841114085,0.2900025625289421,0.0671700966339579,0.2636386932081291,0.061063724212689,0.4189344576466079,0.5120738636363638
2019,10,2019_10_BUF_CLE,BUF,CLE,,edges_all_s2019.csv,-3.0,42.0,5.4297166426642205,1.82412266795636,0.6619059821566391,0.5557952841114085,0.2900025625289421,0.0671700966339579,0.2636386932081291,0.061063724212689,0.3517915309446254,0.5120738636363638
2019,10,2019_10_BUF_CLE,BUF,CLE,,edges_all_s2019.csv,-3.0,42.0,5.4297166426642205,1.82412266795636,0.6619059821566391,0.5557952841114085,0.2900025625289421,0.0671700966339579,0.2636386932081291,0.061063724212689,0.3517915309446254,0.5120738636363638
2019,10,2019_10_BUF_CLE,BUF,CLE,,edges_all_s2019.csv,-3.0,42.0,5.4297166426642205,1.82412266795636,0.6619059821566391,0.5557952841114085,0.2900025625289421,0.0671700966339579,0.2636386932081291,0.061063724212689,0.3517915309446254,0.5120738636363638
2019,10,2019_10_BUF_CLE,CLE,BUF,,edges_all_s2019.csv,3.0,42.0,-5.520386246046366,1.8270228313785568,0.3355477068011703,0.5558834107070962,0.0,0.067355162484902,-0.3594089233795839,0.0612319658953655,0.4189344576466079,0.5120738636363638
2019,10,2019_10_BUF_CLE,CLE,BUF,,edges_all_s2019.csv,3.0,42.0,-5.520386246046366,1.8270228313785568,0.3355477068011703,0.5558834107070962,0.0,0.067355162484902,-0.3594089233795839,0.0612319658953655,0.4189344576466079,0.5120738636363638
2019,10,2019_10_BUF_CLE,CLE,BUF,,edges_all_s2019.csv,3.0,42.0,-5.520386246046366,1.8270228313785568,0.3355477068011703,0.5558834107070962,0.0,0.067355162484902,-0.3594089233795839,0.0612319658953655,0.4189344576466079,0.5120738636363638
2019,10,2019_10_BUF_CLE,CLE,BUF,,edges_all_s2019.csv,3.0,42.0,-5.520386246046366,1.8270228313785568,0.3355477068011703,0.5558834107070962,0.0,0.067355162484902,-0.3594089233795839,0.0612319658953655,0.4189344576466079,0.5120738636363638
2019,10,2019_10_BUF_CLE,CLE,BUF,,edges_all_s2019.csv,3.0,42.0,-5.520386246046366,1.8270228313785568,0.3355477068011703,0.5558834107070962,0.0,0.067355162484902,-0.3594089233795839,0.0612319658953655,0.4189344576466079,0.5120738636363638
2019,10,2019_10_BUF_CLE,CLE,BUF,,edges_all_s2019.csv,3.0,42.0,-5.520386246046366,1.8270228313785568,0.3355477068011703,0.5558834107070962,0.0,0.067355162484902,-0.3594089233795839,0.0612319658953655,0.4189344576466079,0.5120738636363638
2019,10,2019_10_BUF_CLE,CLE,BUF,,edges_all_s2019.csv,3.0,42.0,-5.520386246046366,1.8270228313785568,0.3355477068011703,0.5558834107070962,0.0,0.067355162484902,-0.3594089233795839,0.0612319658953655,0.3517915309446254,0.5120738636363638
2019,10,2019_10_BUF_CLE,CLE,BUF,,edges_all_s2019.csv,3.0,42.0,-5.520386246046366,1.8270228313785568,0.3355477068011703,0.5558834107070962,0.0,0.067355162484902,-0.3594089233795839,0.0612319658953655,0.3517915309446254,0.5120738636363638
2019,10,2019_10_BUF_CLE,CLE,BUF,,edges_all_s2019.csv,3.0,42.0,-5.520386246046366,1.8270228313785568,0.3355477068011703,0.5558834107070962,0.0,0.067355162484902,-0.3594089233795839,0.0612319658953655,0.3517915309446254,0.5120738636363638
2019,10,2019_10_CAR_GB,CAR,GB,,edges_all_s2019.csv,-5.0,49.0,1.623301489239227,0.4860079095927219,0.5496865063640252,0.5149110729386152,0.0543416633644528,0.0,0.0494015121495025,-0.0169879516626438,0.4189344576466079,0.5120738636363638
2019,10,2019_10_DET_CHI,CHI,DET,,edges_all_s2019.csv,6.0,38.0,-5.5642729959790405,8.072833829454638,0.3343179157994613,0.7326959832599301,0.0,0.4386615648458533,-0.3617567062010283,0.3987832407689575,0.4189344576466079,0.5120738636363638
2019,10,2019_10_DET_CHI,CHI,DET,,edges_all_s2019.csv,6.0,38.0,-5.5642729959790405,8.072833829454638,0.3343179157994613,0.7326959832599301,0.0,0.4386615648458533,-0.3617567062010283,0.3987832407689575,0.4189344576466079,0.52
2019,10,2019_10_DET_CHI,CHI,DET,,edges_all_s2019.csv,6.0,38.0,-5.5642729959790405,8.072833829454638,0.3343179157994613,0.7326959832599301,0.0,0.4386615648458533,-0.3617567062010283,0.3987832407689575,0.4189344576466079,0.52
2019,10,2019_10_DET_CHI,CHI,DET,,edges_all_s2019.csv,6.0,38.0,-5.5642729959790405,8.072833829454638,0.3343179157994613,0.7326959832599301,0.0,0.4386615648458533,-0.3617567062010283,0.3987832407689575,0.3517915309446254,0.5120738636363638
2019,10,2019_10_DET_CHI,CHI,DET,,edges_all_s2019.csv,6.0,38.0,-5.5642729959790405,8.072833829454638,0.3343179157994613,0.7326959832599301,0.0,0.4386615648458533,-0.3617567062010283,0.3987832407689575,0.3517915309446254,0.52
2019,10,2019_10_DET_CHI,CHI,DET,,edges_all_s2019.csv,6.0,38.0,-5.5642729959790405,8.072833829454638,0.3343179157994613,0.7326959832599301,0.0,0.4386615648458533,-0.3617567062010283,0.3987832407689575,0.3517915309446254,0.52
2019,10,2019_10_DET_CHI,CHI,DET,,edges_all_s2019.csv,6.0,38.0,-5.5642729959790405,8.072833829454638,0.3343179157994613,0.7326959832599301,0.0,0.4386615648458533,-0.3617567062010283,0.3987832407689575,0.4189344576466079,0.5120738636363638
2019,10,2019_10_DET_CHI,CHI,DET,,edges_all_s2019.csv,6.0,38.0,-5.5642729959790405,8.072833829454638,0.3343179157994613,0.7326959832599301,0.0,0.4386615648458533,-0.3617567062010283,0.3987832407689575,0.4189344576466079,0.52
2019,10,2019_10_DET_CHI,CHI,DET,,edges_all_s2019.csv,6.0,38.0,-5.5642729959790405,8.072833829454638,0.3343179157994613,0.7326959832599301,0.0,0.4386615648458533,-0.3617567062010283,0.3987832407689575,0.4189344576466079,0.52
2019,10,2019_10_DET_CHI,DET,CHI,,edges_all_s2019.csv,-6.0,38.0,5.457415091321624,8.07816341863213,0.6626846416077337,0.7328308384674554,0.2916377473762406,0.4389447607816564,0.2651252248874914,0.3990406916196877,0.4189344576466079,0.5120738636363638
2019,10,2019_10_DET_CHI,DET,CHI,,edges_all_s2019.csv,-6.0,38.0,5.457415091321624,8.07816341863213,0.6626846416077337,0.7328308384674554,0.2916377473762406,0.4389447607816564,0.2651252248874914,0.3990406916196877,0.4189344576466079,0.52
2019,10,2019_10_DET_CHI,DET,CHI,,edges_all_s2019.csv,-6.0,38.0,5.457415091321624,8.07816341863213,0.6626846416077337,0.7328308384674554,0.2916377473762406,0.4389447607816564,0.2651252248874914,0.3990406916196877,0.4189344576466079,0.52
2019,10,2019_10_DET_CHI,DET,CHI,,edges_all_s2019.csv,-6.0,38.0,5.457415091321624,8.07816341863213,0.6626846416077337,0.7328308384674554,0.2916377473762406,0.4389447607816564,0.2651252248874914,0.3990406916196877,0.3517915309446254,0.5120738636363638
2019,10,2019_10_DET_CHI,DET,CHI,,edges_all_s2019.csv,-6.0,38.0,5.457415091321624,8.07816341863213,0.6626846416077337,0.7328308384674554,0.2916377473762406,0.4389447607816564,0.2651252248874914,0.3990406916196877,0.3517915309446254,0.52
2019,10,2019_10_DET_CHI,DET,CHI,,edges_all_s2019.csv,-6.0,38.0,5.457415091321624,8.07816341863213,0.6626846416077337,0.7328308384674554,0.2916377473762406,0.4389447607816564,0.2651252248874914,0.3990406916196877,0.3517915309446254,0.52
2019,10,2019_10_DET_CHI,DET,CHI,,edges_all_s2019.csv,-6.0,38.0,5.457415091321624,8.07816341863213,0.6626846416077337,0.7328308384674554,0.2916377473762406,0.4389447607816564,0.2651252248874914,0.3990406916196877,0.4189344576466079,0.5120738636363638
2019,10,2019_10_DET_CHI,DET,CHI,,edges_all_s2019.csv,-6.0,38.0,5.457415091321624,8.07816341863213,0.6626846416077337,0.7328308384674554,0.2916377473762406,0.4389447607816564,0.2651252248874914,0.3990406916196877,0.4189344576466079,0.52
2019,10,2019_10_DET_CHI,DET,CHI,,edges_all_s2019.csv,-6.0,38.0,5.457415091321624,8.07816341863213,0.6626846416077337,0.7328308384674554,0.2916377473762406,0.4389447607816564,0.2651252248874914,0.3990406916196877,0.4189344576466079,0.52
2019,10,2019_10_KC_TEN,TEN,KC,,edges_all_s2019.csv,-5.0,49.0,1.5137188047830596,-3.411013368758504,0.5463480457864649,0.3965120698471361,0.0473308961515762,0.0,0.0430280874105238,-0.2430224121100128,0.4189344576466079,0.5120738636363638
2019,10,2019_10_KC_TEN,TEN,KC,,edges_all_s2019.csv,-5.0,49.0,1.5137188047830596,-3.411013368758504,0.5463480457864649,0.3965120698471361,0.0473308961515762,0.0,0.0430280874105238,-0.2430224121100128,0.4189344576466079,0.5120738636363638
2019,10,2019_10_KC_TEN,TEN,KC,,edges_all_s2019.csv,-5.0,49.0,1.5137188047830596,-3.411013368758504,0.5463480457864649,0.3965120698471361,0.0473308961515762,0.0,0.0430280874105238,-0.2430224121100128,0.4189344576466079,0.5120738636363638
2019,10,2019_10_KC_TEN,TEN,KC,,edges_all_s2019.csv,-5.0,49.0,1.5137188047830596,-3.411013368758504,0.5463480457864649,0.3965120698471361,0.0473308961515762,0.0,0.0430280874105238,-0.2430224121100128,0.4189344576466079,0.5120738636363638
2019,10,2019_10_LAC_OAK,OAK,LAC,,edges_all_s2019.csv,-1.0,49.0,1.2647764469574676,-3.3095317262309223,0.5387521483234872,0.3995239998127414,0.031379511479323,0.0,0.0285268286175663,-0.2372723639938572,0.4189344576466079,0.5120738636363638
2019,10,2019_10_LAC_OAK,OAK,LAC,,edges_all_s2019.csv,-1.0,49.0,1.2647764469574676,-3.3095317262309223,0.5387521483234872,0.3995239998127414,0.031379511479323,0.0,0.0285268286175663,-0.2372723639938572,0.4189344576466079,0.5120738636363638
2019,10,2019_10_LAC_OAK,OAK,LAC,,edges_all_s2019.csv,-1.0,49.0,1.2647764469574676,-3.3095317262309223,0.5387521483234872,0.3995239998127414,0.031379511479323,0.0,0.0285268286175663,-0.2372723639938572,0.4189344576466079,0.5120738636363638
2019,10,2019_10_LAC_OAK,OAK,LAC,,edges_all_s2019.csv,-1.0,49.0,1.2647764469574676,-3.3095317262309223,0.5387521483234872,0.3995239998127414,0.031379511479323,0.0,0.0285268286175663,-0.2372723639938572,0.4189344576466079,0.5120738636363638
2019,10,2019_10_LA_PIT,LA,PIT,,edges_all_s2019.csv,4.0,43.0,-3.2800524523622983,2.8760397256572503,0.400400062195235,0.5875448134368013,0.0,0.1338441082172827,-0.2355998812636422,0.1216764620157115,0.4,0.5120738636363638
2019,10,2019_10_LA_PIT,LA,PIT,,edges_all_s2019.csv,4.0,43.0,-3.2800524523622983,2.8760397256572503,0.400400062195235,0.5875448134368013,0.0,0.1338441082172827,-0.2355998812636422,0.1216764620157115,0.4,0.5120738636363638
2019,10,2019_10_LA_PIT,LA,PIT,,edges_all_s2019.csv,4.0,43.0,-3.2800524523622983,2.8760397256572503,0.400400062195235,0.5875448134368013,0.0,0.1338441082172827,-0.2355998812636422,0.1216764620157115,0.4189344576466079,0.5120738636363638
2019,10,2019_10_LA_PIT,LA,PIT,,edges_all_s2019.csv,4.0,43.0,-3.2800524523622983,2.8760397256572503,0.400400062195235,0.5875448134368013,0.0,0.1338441082172827,-0.2355998812636422,0.1216764620157115,0.4189344576466079,0.5120738636363638
2019,10,2019_10_LA_PIT,PIT,LA,,edges_all_s2019.csv,-4.0,43.0,3.1963779127159944,2.9102296420524425,0.5971105882437995,0.5885683651029361,0.1539322353119788,0.1359935667161658,0.1399383957381625,0.1236305151965143,0.4,0.5120738636363638
2019,10,2019_10_LA_PIT,PIT,LA,,edges_all_s2019.csv,-4.0,43.0,3.1963779127159944,2.9102296420524425,0.5971105882437995,0.5885683651029361,0.1539322353119788,0.1359935667161658,0.1399383957381625,0.1236305151965143,0.4,0.5120738636363638
