"game_id","team","opponent","season","week","market_spread","pred_margin_ols","edge_margin_pts","p_cover","kelly_spread","edge_spread_ev","market_total","pred_total_ols_home","edge_total_pts","p_over","kelly_total","edge_total_ev"
"2020_10_BAL_NE","NE","BAL","2020","10","-7.0","-7.484777218481678","-0.4847772184816783","0.4851266680305413","0.0","-0.07384908830533032","44.0","44.7097574949425","0.709757494942501","0.5217701281729994","0.0","-0.003893391669728463"
"2020_10_BUF_ARI","ARI","BUF","2020","10","3.0","2.9937119686036167","-0.006288031396383342","0.49980703373179297","0.0","-0.04582293560294065","55.5","56.064006746078114","0.564006746078114","0.5173027361785727","0.0","-0.012422049113633982"
"2020_10_CIN_PIT","PIT","CIN","2020","10","6.5","7.030463881049318","0.5304638810493181","0.5162742890618723","0.0","-0.01438544815460735","45.5","46.31530348173784","0.8153034817378426","0.5250035334576889","0.0025074202611466644","0.002279472964678786"
"2020_10_DEN_LV","LV","DEN","2020","10","3.5","4.024507845048055","0.5245078450480554","0.516091661419336","0.0","-0.014734100926722116","50.5","50.28969813178696","-0.21030186821303687","0.4935465655621656","0.0","-0.05777473847222936"
"2020_10_HOU_CLE","CLE","HOU","2020","10","4.5","4.686235333824485","0.18623533382448532","0.5057149698101027","0.0","-0.03454414854434945","46.0","43.59750349541682","-2.4024965045831834","0.4266900425517677","0.0","-0.18540991876480717"
"2020_10_IND_TEN","TEN","IND","2020","10","-1.0","-0.7445641889880653","0.2554358110119347","0.5078382760104342","0.0","-0.03049056398008021","49.0","50.03930931470898","1.03930931470898","0.5318602440279495","0.01690651245869399","0.0153695567806309"
"2020_10_JAX_GB","GB","JAX","2020","10","13.5","13.919799119086967","0.4197991190869672","0.5128805011909785","0.0","-0.02086449772631377","47.0","45.357039076269686","-1.642960923730314","0.44971492944992725","0.0","-0.1414533165046844"
"2020_10_LAC_MIA","MIA","LAC","2020","10","1.0","1.733294986191129","0.7332949861911291","0.5224913318121586","0.0","-0.002516548358606374","48.5","48.954074095187615","0.45407409518761455","0.513931732881255","0.0","-0.018857600863058543"
"2020_10_MIN_CHI","CHI","MIN","2020","10","-3.5","-3.550743284985579","-0.050743284985578896","0.4984428007367669","0.0","-0.04842738041162681","44.0","44.29963592842236","0.29963592842236153","0.5091943736401806","0.0","-0.02790165032329156"
"2020_10_PHI_NYG","NYG","PHI","2020","10","-4.5","-4.60103937172689","-0.10103937172689026","0.49689934834301164","0.0","-0.05137397134515964","45.0","46.09342941842902","1.093429418429018","0.5335154952309239","0.020382539984940152","0.018529581804491047"
"2020_10_SEA_LA","LA","SEA","2020","10","3.0","2.8713897918296607","-0.1286102081703393","0.49605329132348114","0.0","-0.05298917110971779","55.0","54.286291657267725","-0.713708342732275","0.4781088103051569","0.0","-0.087246816690155"
"2020_10_SF_NO","NO","SF","2020","10","9.5","9.494578928044136","-0.00542107195586361","0.4998336388657221","0.0","-0.045772143983621505","49.5","49.05872329563125","-0.44127670436874666","0.48646075894697394","0.0","-0.07130218746486794"
"2020_10_TB_CAR","CAR","TB","2020","10","-6.0","-6.299001771149812","-0.2990017711498121","0.4908250821365955","0.0","-0.0629702977392268","49.5","50.52253133258782","1.0225313325878176","0.5313469799989488","0.015828657997792362","0.014389689088902147"
"2020_10_WAS_DET","DET","WAS","2020","10","2.5","2.2603887861230367","-0.23961121387696327","0.4926472590842903","0.0","-0.0594915962936276","46.0","45.21703022336455","-0.7829697766354471","0.47598684575503886","0.0","-0.09129783992219853"
"2020_10_BAL_NE","BAL","NE","2020","10","7.0","5.3166231082652935","-1.6833768917347065","0.44848475886250305","0.0","-0.14380182398976693","44.0","46.08461919608624","2.084619196086237","0.563699409309916","0.08376875955082368","0.07615341777347606"
"2020_10_BAL_NE","NE","BAL","2020","10","-7.0","-5.153924090608899","1.846075909391101","0.5564623032851874","0.06857083689889353","0.06233712445353956","44.0","46.26910262784271","2.269102627842713","0.5692819484752982","0.09549209179812625","0.08681099254375113"
"2020_10_BUF_ARI","ARI","BUF","2020","10","3.0","4.576330231423473","1.5763302314234728","0.5482559331239091","0.05133745956020902","0.0466704177820082","55.5","51.43527345116743","-4.064726548832567","0.3772652114217219","0.0","-0.27976641455853096"
"2020_10_BUF_ARI","BUF","ARI","2020","10","-3.0","-4.660638958253679","-1.6606389582536787","0.4491767899191917","0.0","-0.14248067379063412","55.5","51.43810505706865","-4.061894942931353","0.3773479647121937","0.0","-0.2796084310039939"
"2020_10_CIN_PIT","CIN","PIT","2020","10","-6.5","-6.809169559392157","-0.3091695593921573","0.49051313975499916","0.0","-0.06356582410409256","45.5","49.62754088516001","4.127540885160009","0.6245690732693395","0.21159505386561292","0.19235913987782993"
"2020_10_CIN_PIT","PIT","CIN","2020","10","6.5","6.706529926017794","0.20652992601779374","0.5063376964498139","0.0","-0.0333553067776281","45.5","49.6524336318535","4.152433631853498","0.6252952076906529","0.21311993615037114","0.1937453965003374"
"2020_10_DEN_LV","DEN","LV","2020","10","-3.5","-4.455114545351261","-0.9551145453512611","0.47071591892442144","0.0","-0.10136051841701366","50.5","48.08186311486124","-2.4181368851387575","0.4262182519943562","0.0","-0.1863106098289563"
"2020_10_DEN_LV","LV","DEN","2020","10","3.5","4.362008614142938","0.8620086141429377","0.5264338342046129","0.005511051829686991","0.005010047117897265","50.5","48.0784090779682","-2.421590922031797","0.4261140755160349","0.0","-0.1865094921966607"
"2020_10_HOU_CLE","CLE","HOU","2020","10","4.5","2.2949402485909243","-2.2050597514090757","0.4326545038931672","0.0","-0.1740232198403172","46.0","48.06068065467565","2.06068065467565","0.5629740643672864","0.08224553517130137","0.0747686683375467"
