season,week,game_id,bet_type,bet_line,pick,price,edge_pts,p_raw,won,p_cal,p_in,p_cal_season
2019,11,2019_11_NYJ_WAS,spread,1.0,WAS,-110,0.499993721148865,0.5142447314593768,0,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,11,2019_11_PIT_CLE,spread,3.0,CLE,-110,0.499993721148865,0.5142447314593768,1,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,11,2019_11_PIT_CLE,spread,3.0,PIT,-110,-5.500006210654839,0.3472123345812801,0,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,11,2019_11_PIT_CLE,spread,-3.0,CLE,-110,-6.499993721148865,0.3212216894771305,1,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,11,2019_11_PIT_CLE,spread,-3.0,CLE,-110,-0.4999937893451607,0.4857552665985489,1,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,12,2019_12_DAL_NE,spread,5.5,DAL,-110,-10.500006210654838,0.226627218786844,1,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,12,2019_12_DAL_NE,spread,5.5,NE,-110,0.499993721148865,0.5142447314593768,0,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,12,2019_12_DEN_BUF,spread,3.5,BUF,-110,0.499993721148865,0.5142447314593768,1,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,12,2019_12_DEN_BUF,spread,3.5,DEN,-110,-6.500006210654839,0.3212213699418874,0,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,12,2019_12_IND_HOU,spread,3.5,HOU,-110,0.499993721148865,0.5142447314593768,0,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,12,2019_12_IND_HOU,spread,3.5,IND,-110,-6.500006210654839,0.3212213699418874,1,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,12,2019_12_JAX_TEN,spread,4.5,JAX,-110,-8.500006210654838,0.2718779080991987,0,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,12,2019_12_JAX_TEN,spread,4.5,TEN,-110,0.499993721148865,0.5142447314593768,1,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,12,2019_12_MIA_CLE,spread,11.0,CLE,-110,0.499993721148865,0.5142447314593768,1,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,12,2019_12_MIA_CLE,spread,11.0,MIA,-110,-21.50000621065484,0.0623041804768659,0,0.5655065395699401,0.5655065395699401,0.5655065395699401
