season,week,game_id,bet_type,pick,bet_line,price,p_cal,ev,edge_pts,stake,won,pnl
2019,5,2019_05_DEN_LAC,spread,DEN,4.0,-110.0,0.5659121114244251,0.1884154339912928,-6.844440151174483,60.502252482336075,1,55.002047711214615
2019,5,2019_05_DEN_LAC,spread,LAC,4.0,-110.0,0.5532279558586359,0.16177870730313548,1.1458580599871355,60.83226476860336,0,-60.83226476860336
2019,5,2019_05_GB_DAL,spread,DAL,3.5,-110.0,0.5512934343501376,0.15771621213528897,1.1465462127224717,20.155757059997335,0,-20.155757059997335
2019,6,2019_06_CAR_TB,spread,TB,-2.0,-110.0,0.5544504796673899,0.16434600730151883,5.149011225100577,60.34633663763175,0,-60.34633663763175
2019,6,2019_06_CAR_TB,spread,TB,-2.0,-110.0,0.5454911168771011,0.14553134544191226,1.1534763186799937,54.62328000408642,0,-54.62328000408642
2019,6,2019_06_DET_GB,spread,DET,3.5,-110.0,0.5617832201226434,0.1797447622575511,-5.844840723483203,59.65651893778144,1,54.23319903434676
2019,6,2019_06_DET_GB,spread,GB,3.5,-110.0,0.5512936397520167,0.1577166434792352,1.1466378511335904,59.98191813198752,0,-59.98191813198752
2019,6,2019_06_NYG_NE,spread,NE,16.5,-110.0,0.5996635939943638,0.2592935473881639,1.1303933154514745,59.6220266231956,1,54.20184238472327
2019,6,2019_06_NYG_NE,spread,NYG,16.5,-110.0,0.6521582206187548,0.36953226329938527,-31.830394019329905,59.94723767750394,0,-59.94723767750394
2019,6,2019_06_PHI_MIN,spread,MIN,3.5,-110.0,0.5512924074483689,0.1577140556415748,1.1460880688291128,59.58755425143892,1,54.170503864944465
2019,6,2019_06_PHI_MIN,spread,PHI,3.5,-110.0,0.5617844413317188,0.17974732679660954,-5.84539050578768,59.91257727462858,0,-59.91257727462858
2019,6,2019_06_PIT_LAC,spread,LAC,6.0,-110.0,0.5609367465108874,0.1779671676728637,1.1428305131244,25.173478734111853,0,-25.173478734111853
2019,7,2019_07_HOU_IND,spread,HOU,1.5,-110.0,0.545109123317709,0.14472915896718896,-1.84760287995244,53.14008453400428,0,-53.14008453400428
2019,7,2019_07_HOU_IND,spread,IND,1.5,-110.0,0.5435399755073425,0.14143394856541924,1.1489325859048067,48.96102232865588,1,44.51002029877807
2019,7,2019_07_KC_DEN,spread,DEN,-3.0,-110.0,0.5493740749064706,0.15368555730358835,1.1548528239400615,59.35028055316478,0,-59.35028055316478
2019,7,2019_07_KC_DEN,spread,DEN,-3.0,-110.0,0.5627576812084242,0.1817911305376908,7.148026828823842,58.9941788698458,0,-58.9941788698458
2019,7,2019_07_LAC_TEN,spread,LAC,3.0,-110.0,0.557635806465983,0.17103519357856434,-4.846249225667519,58.640213796626725,0,-58.640213796626725
2019,7,2019_07_LAC_TEN,spread,TEN,3.0,-110.0,0.5493551338503396,0.15364578108571325,1.1464097817433672,58.28837251384696,0,-58.28837251384696
2019,7,2019_07_MIA_BUF,spread,BUF,17.0,-110.0,0.6013965309127154,0.26293271491670234,1.1297052134608094,57.93864227876388,0,-57.93864227876388
2019,7,2019_07_MIA_BUF,spread,MIA,17.0,-110.0,0.6546899986799687,0.3748489972279343,-32.82990168852648,57.59101042509129,1,52.35546402281026
2019,7,2019_07_MIN_DET,spread,DET,-2.5,-110.0,0.5474308265931798,0.14960473584567757,1.15315646264024,35.32625920097655,0,-35.32625920097655
2019,8,2019_08_ARI_NO,spread,ARI,12.5,-110.0,0.6291433151892525,0.3212009618974303,-23.83457519674764,57.693185654022294,0,-57.693185654022294
2019,8,2019_08_ARI_NO,spread,NO,12.5,-110.0,0.5853807862078648,0.22929965103651617,1.135990790999033,57.347026540098156,1,52.133660490998324
2019,8,2019_08_CLE_NE,spread,CLE,9.5,-110.0,0.6087626773102294,0.2784016223514817,-17.838567683408225,57.65982850304414,0,-57.65982850304414
2019,8,2019_08_CLE_NE,spread,NE,9.5,-110.0,0.574248756222271,0.2059223880667692,1.1387460713756816,57.31386953202587,1,52.10351775638715
2019,8,2019_08_LAC_CHI,spread,CHI,3.5,-110.0,0.5512911750390899,0.15771146758208876,1.1455382397468927,57.62649063856419,0,-57.62649063856419
2019,8,2019_08_LAC_CHI,spread,LAC,3.5,-110.0,0.5617864070384715,0.17975145478079013,-5.846275458985364,57.28073169473281,1,52.073392449757094
2019,8,2019_08_OAK_HOU,spread,HOU,5.0,-110.0,0.5570921919794636,0.16989360315687352,1.1457648691705078,57.593172049431345,0,-57.593172049431345
2019,8,2019_08_OAK_HOU,spread,OAK,5.0,-110.0,0.5740871116566157,0.2055829344788931,-8.842507822334007,57.24761301713475,1,52.04328456103159
2019,8,2019_08_WAS_MIN,spread,MIN,16.5,-110.0,0.5996632247841853,0.25929277204678924,1.1302099955292562,19.186624241500397,0,-19.186624241500397
2019,9,2019_09_DAL_NYG,spread,NYG,-6.5,-110.0,0.6264128753268221,0.3154670381863265,14.143757466423931,57.44475297905195,0,-57.44475297905195
2019,9,2019_09_DAL_NYG,spread,NYG,-6.5,-110.0,0.5628916570437006,0.18207247979177132,1.1588459629104255,57.10008446117763,0,-57.10008446117763
2019,9,2019_09_GB_LAC,spread,LAC,-4.0,-110.0,0.6059292246886261,0.2724513718461148,9.146615723828951,56.75748395441057,1,51.59771268582779
2019,9,2019_09_GB_LAC,spread,LAC,-4.0,-110.0,0.5532509709611559,0.16182703901842754,1.1561376393099012,57.06707023052553,1,51.87915475502321
2019,9,2019_09_HOU_JAX,spread,HOU,1.0,-110.0,0.5409230971824838,0.13593850408321595,-0.847943231140162,41.24183783573789,1,37.49257985067081
2019,9,2019_09_HOU_JAX,spread,JAX,1.0,-110.0,0.54160014524565,0.13736030501586516,1.1494384045352044,43.04153763524443,0,-43.04153763524443
2019,9,2019_09_IND_PIT,spread,IND,1.0,-110.0,0.5409257722507317,0.13594412172653658,-0.8491345211054908,41.22435016759879,0,-41.22435016759879
2019,9,2019_09_IND_PIT,spread,PIT,1.0,-110.0,0.5415974699226024,0.1373546868374651,1.1482471145698754,42.65733802086131,1,38.77939820078301
2019,9,2019_09_MIN_KC,spread,KC,-5.5,-110.0,0.5590451005025043,0.1739947110552591,1.1571941635355725,57.33038170054732,1,52.11852881867938
2019,9,2019_09_MIN_KC,spread,KC,-5.5,-110.0,0.6183040475316361,0.298438499816436,12.144466295603422,23.13684111191226,1,21.033491919920237
2019,10,2019_10_ATL_NO,spread,ATL,14.0,-110.0,0.6383465964180481,0.3405278524779012,-26.83175530492485,57.76929382497891,1,52.51753984088992
2019,10,2019_10_ATL_NO,spread,NO,14.0,-110.0,0.590821532065245,0.24072521733701457,1.134934324977639,58.084399064024254,0,-58.084399064024254
2019,10,2019_10_BUF_CLE,spread,BUF,3.0,-110.0,0.5576360110443024,0.171035623193035,-4.846340916811065,57.73589266964011,0,-57.73589266964011
2019,10,2019_10_BUF_CLE,spread,CLE,3.0,-110.0,0.5493549281503667,0.1536453491157701,1.146318090599821,57.38947731362227,0,-57.38947731362227
2019,10,2019_10_DET_CHI,spread,CHI,6.0,-110.0,0.560934912327868,0.17796331588852277,1.142005601462695,57.045140449740536,1,51.859218590673215
2019,10,2019_10_DET_CHI,spread,DET,6.0,-110.0,0.5821334531052014,0.22248025152092288,-10.843906224453631,57.35629576128458,0,-57.35629576128458
2019,10,2019_10_KC_TEN,spread,TEN,-5.0,-110.0,0.6142041493162755,0.2898287135641787,11.145600130304288,57.012157986716865,1,51.829234533378965
2019,10,2019_10_KC_TEN,spread,TEN,-5.0,-110.0,0.5571176010482788,0.1699469622013855,1.1571475654423455,57.323133393917146,1,52.11193944901559
2019,10,2019_10_LAC_OAK,spread,OAK,-1.0,-110.0,0.5460937040641247,0.146796778534662,3.1502714121526934,19.21193501020383,1,17.465395463821665
2019,11,2019_11_ARI_SF,spread,ARI,10.0,-110.0,0.6123326184744009,0.28589849879624196,-18.83813571642252,57.74059740339417,0,-57.74059740339417
2019,11,2019_11_ARI_SF,spread,SF,10.0,-110.0,0.5761249264541312,0.20986234555367544,1.1383328696254935,57.394153818973805,0,-57.394153818973805
2019,11,2019_11_BUF_MIA,spread,MIA,-7.0,-110.0,0.6304077389359384,0.3238562517654706,15.1415554249259,57.049788896059965,0,-57.049788896059965
2019,11,2019_11_BUF_MIA,spread,MIA,-7.0,-110.0,0.5648047090415311,0.18608988898721546,1.1581594934424944,56.707490162683605,0,-56.707490162683605
2019,11,2019_11_HOU_BAL,spread,BAL,4.0,-110.0,0.5532300078746191,0.16178301653670013,1.146774576388716,56.3672452217075,1,51.24295020155227
2019,11,2019_11_HOU_BAL,spread,HOU,4.0,-110.0,0.5659108271903296,0.1884127370996922,-6.843858758888368,56.67470292291682,0,-56.67470292291682
2019,11,2019_11_JAX_IND,spread,IND,2.5,-110.0,0.5474166093139659,0.14957487955932836,1.1468230551167329,55.85567444071048,1,50.77788585519134
2019,11,2019_11_JAX_IND,spread,JAX,2.5,-110.0,0.5534708239603434,0.1622887303167212,-3.847016385088247,56.63932202051047,0,-56.63932202051047
2019,11,2019_11_KC_LAC,spread,LAC,-5.5,-110.0,0.618305925246694,0.29844244301805756,12.145322559105008,19.245176609505652,0,-19.245176609505652
2019,12,2019_12_DAL_NE,spread,DAL,5.5,-110.0,0.578129573055752,0.21407210341707916,-9.843298643130437,56.18401502873037,1,51.07637729884579
2019,12,2019_12_DAL_NE,spread,NE,5.5,-110.0,0.5590152424906998,0.1739320092304696,1.1437936155799848,56.490473292523454,0,-56.490473292523454
2019,12,2019_12_DEN_BUF,spread,BUF,3.5,-110.0,0.5512895312121473,0.1577080155455094,1.1448048606615204,56.151530452768306,1,51.04684586615301
2019,12,2019_12_DEN_BUF,spread,DEN,3.5,-110.0,0.5617880361551268,0.17975487592576644,-5.84700888228645,56.45781152796523,0,-56.45781152796523
2019,12,2019_12_IND_HOU,spread,HOU,3.5,-110.0,0.5512932289698274,0.1577157808366375,1.1464545839437994,56.119064658797434,0,-56.119064658797434
2019,12,2019_12_IND_HOU,spread,IND,3.5,-110.0,0.5617836272068001,0.17974561713428028,-5.845023990672993,55.78235027084465,1,50.711227518949684
2019,12,2019_12_JAX_TEN,spread,JAX,4.5,-110.0,0.5700176434486479,0.19703705124216064,-7.844924522431001,56.086617635958355,0,-56.086617635958355
2019,12,2019_12_JAX_TEN,spread,TEN,4.5,-110.0,0.5551586428255018,0.1658331499335537,1.1445286018676049,55.75009793014261,1,50.681907209220554
2019,12,2019_12_MIA_CLE,spread,CLE,11.0,-110.0,0.5798533898109761,0.21769211860304993,1.137414464868911,18.684729791132725,1,16.98611799193884
2019,13,2019_13_BUF_DAL,spread,BUF,6.5,-110.0,0.586088655143514,0.2307861758013795,-11.841429324903263,56.15610608134956,1,51.0510055284996
2019,13,2019_13_BUF_DAL,spread,DAL,6.5,-110.0,0.562856433797926,0.1819985109756448,1.1429670204862878,56.46241211452056,0,-56.46241211452056
2019,13,2019_13_CLE_PIT,spread,PIT,-1.0,-110.0,0.5460899998154347,0.14678899961241298,3.148621749679143,52.51937719741891,1,47.74488836128992
2019,13,2019_13_CLE_PIT,spread,PIT,-1.0,-110.0,0.541603034862367,0.1373663732109709,1.1507251165308825,42.15682219973161,1,38.32438381793782
2019,13,2019_13_LAC_DEN,spread,DEN,-4.5,-110.0,0.5551814249256999,0.1658809923439698,1.1547180052529642,56.64005327490881,1,51.49095752264437
2019,13,2019_13_LAC_DEN,spread,DEN,-4.5,-110.0,0.6100733426025443,0.28115401946534313,10.144351002909,56.94899902004468,1,51.771817290949706
2019,13,2019_13_NO_ATL,spread,ATL,-7.0,-110.0,0.5648073446018319,0.18609542366384701,1.1593507336078623,57.25962992379038,0,-57.25962992379038
2019,13,2019_13_NO_ATL,spread,ATL,-7.0,-110.0,0.6304109968636274,0.32386309341361774,15.143081804327275,56.916072144247636,0,-56.916072144247636
2019,13,2019_13_NYJ_CIN,spread,CIN,-2.5,-110.0,0.5474306209046087,0.14960430389967827,1.153064833861568,36.78625310023624,1,33.44204827294203
2019,14,2019_14_BAL_BUF,spread,BUF,-6.5,-110.0,0.6264110968310821,0.3154633033452725,14.142932603963963,56.775228001019805,0,-56.775228001019805
2019,14,2019_14_BAL_BUF,spread,BUF,-6.5,-110.0,0.5628898273431882,0.18206863742069512,1.1580211004504584,56.43457663301369,0,-56.43457663301369
2019,14,2019_14_CIN_CLE,spread,CIN,6.5,-110.0,0.5860900100790302,0.23078902116596345,-11.84207072039928,56.09596917321561,0,-56.09596917321561
2019,14,2019_14_CIN_CLE,spread,CLE,6.5,-110.0,0.562855010997666,0.1819955230950986,1.142325624990271,55.75939335817632,1,50.6903575983421
2019,14,2019_14_KC_NE,spread,KC,3.0,-110.0,0.5576329438166686,0.17102918201500417,-4.8449662001059375,56.06353550376637,1,50.96685045796942
2019,14,2019_14_KC_NE,spread,NE,3.0,-110.0,0.549358012189023,0.15365182559694845,1.1476928073049484,56.36933660651418,0,-56.36933660651418
2019,14,2019_14_MIA_NYJ,spread,MIA,5.0,-110.0,0.5740883773400289,0.20558559241406082,-8.843089204987674,56.0311205868751,1,50.937382351704635
2019,14,2019_14_MIA_NYJ,spread,NYJ,5.0,-110.0,0.5570901460783624,0.16988930676456104,1.1448483624013743,56.33674488098533,0,-56.33674488098533
2019,14,2019_14_SF_NO,spread,NO,1.0,-110.0,0.5415997336974567,0.13735944076465922,1.1492551469778602,18.66624147056655,0,-18.66624147056655
2019,15,2019_15_BUF_PIT,spread,BUF,1.0,-110.0,0.5409268016733042,0.1359462835139389,-0.8495929544224416,40.17840264147262,1,36.52582058315693
2019,15,2019_15_BUF_PIT,spread,PIT,1.0,-110.0,0.5415964404025162,0.13735252484528404,1.1477886812529243,41.91392694254783,0,-41.91392694254783
2019,15,2019_15_CHI_GB,spread,CHI,4.0,-110.0,0.5659145404529963,0.18842053495129218,-6.845539812361141,55.85439832471967,0,-55.85439832471967
2019,15,2019_15_CHI_GB,spread,GB,4.0,-110.0,0.5532254937907468,0.1617735369605684,1.1447583988004784,55.51927193477135,1,50.47206539524668
2019,15,2019_15_DEN_KC,spread,DEN,10.0,-110.0,0.612332966238226,0.28589922910027454,-18.83831896802518,55.82210432714283,0,-55.82210432714283
2019,15,2019_15_DEN_KC,spread,KC,10.0,-110.0,0.5761245292458254,0.20986151141623333,1.1381496180228368,55.487171701179975,1,50.44288336470907
2019,15,2019_15_HOU_TEN,spread,HOU,3.0,-110.0,0.5576327393769099,0.17102875269151097,-4.844874571327265,55.789829001368226,1,50.7180263648802
2019,15,2019_15_HOU_TEN,spread,TEN,3.0,-110.0,0.5493582177488405,0.15365225727256515,1.1477844360836205,56.09413715955751,0,-56.09413715955751
2019,15,2019_15_IND_NO,spread,IND,8.0,-110.0,0.5976767303708777,0.25512113377884316,-14.839646211956593,48.361729933214555,0,-48.361729933214555
2019,16,2019_16_BAL_CLE,spread,CLE,-9.5,-110.0,0.6742718895525779,0.41597096806041367,20.140254934952186,55.467401957000874,0,-55.467401957000874
2019,16,2019_16_BAL_CLE,spread,CLE,-9.5,-110.0,0.5743002878102169,0.2060306044014556,1.162425904467101,55.13459754525887,0,-55.13459754525887
2019,16,2019_16_BUF_NE,spread,BUF,7.0,-110.0,0.5900053793476925,0.2390112966301543,-12.84246352826422,54.80378995998732,0,-54.80378995998732
2019,16,2019_16_BUF_NE,spread,NE,7.0,-110.0,0.5647669370329598,0.18601056776921554,1.1410875084467025,54.47496722022739,0,-54.47496722022739
2019,16,2019_16_DAL_PHI,spread,PHI,-2.0,-110.0,0.554449864295404,0.16434471502034842,5.148736144945087,54.14811741690603,1,49.225561288096394
2019,16,2019_16_DAL_PHI,spread,PHI,-2.0,-110.0,0.5454904991386058,0.1455300481910723,1.1532012385245027,49.5762769702729,1,45.06934270024809
2019,16,2019_16_GB_MIN,spread,GB,4.0,-110.0,0.5659117066068435,0.1884145838743715,-6.844256883984693,54.713886840836096,1,49.739897128032815
2019,16,2019_16_GB_MIN,spread,MIN,4.0,-110.0,0.5532283661812447,0.16177956898061396,1.146041327176926,55.01232622360429,0,-55.01232622360429
2019,16,2019_16_HOU_TB,spread,TB,-3.0,-110.0,0.56275714099746,0.18178999609466606,7.147783333487049,23.115958070764172,0,-23.115958070764172
2019,17,2019_17_ARI_LA,spread,ARI,7.0,-110.0,0.5900028932949828,0.23900607591946388,-12.841272238298892,54.54355651783808,0,-54.54355651783808
2019,17,2019_17_ARI_LA,spread,LA,7.0,-110.0,0.5647695728444382,0.18601610297332027,1.1422787984120326,54.21629517873105,0,-54.21629517873105
2019,17,2019_17_ATL_TB,spread,ATL,1.0,-110.0,0.5409222741432057,0.13593677570073204,-0.8475767063930284,38.73337372255513,1,35.21215792959557
2019,17,2019_17_ATL_TB,spread,TB,1.0,-110.0,0.5416009683637291,0.13736203356383103,1.1498049292823378,40.42741681783595,0,-40.42741681783595
2019,17,2019_17_CHI_MIN,spread,MIN,-5.5,-110.0,0.6183002289125112,0.29843048071627365,12.142724962478692,53.85970585432923,1,48.96336895848111
2019,17,2019_17_CHI_MIN,spread,MIN,-5.5,-110.0,0.559041220657352,0.17398656338043916,1.155452830410843,54.15348606808011,1,49.23044188007283
2019,17,2019_17_CLE_CIN,spread,CIN,-2.5,-110.0,0.5474310322683728,0.1496051677635828,1.153248085464226,54.01890534722349,1,49.10809577020317
2019,17,2019_17_CLE_CIN,spread,CIN,-2.5,-110.0,0.5586106588880575,0.1730823836649208,6.147602523142099,54.74351729398177,1,49.76683390361978
2019,17,2019_17_GB_DET,spread,DET,-13.5,-110.0,0.5890833535417423,0.23707504243765898,1.1663738803917258,48.175822801920425,1,43.79620254720039
2019,18,2019_18_BUF_HOU,spread,BUF,2.5,-110.0,0.5534702084661579,0.16228743777893162,-3.846741436387356,55.304895512686684,0,-55.304895512686684
2019,18,2019_18_BUF_HOU,spread,HOU,2.5,-110.0,0.547417226521903,0.14957617569599646,1.1470980038176224,54.50708770969926,1,49.55189791790842
2019,18,2019_18_BUF_HOU,spread,HOU,-2.5,-110.0,0.5474310557897514,0.14960521715847797,-1.1532585636126436,54.8339815932749,1,49.84907417570445
2019,18,2019_18_BUF_HOU,spread,HOU,-2.5,-110.0,0.558609534280496,0.1730800219890416,-6.147098003817622,55.569471972172245,1,50.517701792883855
2019,18,2019_18_MIN_NO,spread,NO,-7.5,-110.0,0.5667194242264293,0.19011079087550153,-1.1605718942526924,55.872578182929544,1,50.79325289357231
2019,18,2019_18_MIN_NO,spread,NO,-7.5,-110.0,0.5985658565022567,0.25698829865473904,-16.142607652282337,56.177337700290984,1,51.07030700026453
2019,18,2019_18_SEA_PHI,spread,PHI,1.0,-110.0,0.5415993221492835,0.13735857651349548,1.149071889420517,42.2030570526122,0,-42.2030570526122
2019,18,2019_18_SEA_PHI,spread,SEA,1.0,-110.0,0.5409239202002426,0.13594023242050957,-0.8483097462548492,40.41877439716399,1,36.74434036105817
2019,18,2019_18_SEA_PHI,spread,PHI,-1.0,-110.0,0.5460910105857986,0.14679112223017698,-3.149071889420517,49.8874089768656,0,-49.8874089768656
2019,19,2019_19_SEA_GB,spread,GB,4.5,-110.0,0.5551602819194366,0.1658365920308168,1.1452616885071674,56.15168278828204,1,51.04698435298367
2019,19,2019_19_SEA_GB,spread,SEA,4.5,-110.0,0.5700160349706862,0.19703367343844103,-7.844191435791439,56.45796469439995,0,-56.45796469439995
2019,19,2019_19_MIN_SF,spread,SF,-7.0,-110.0,0.5648057537701875,0.18609208291739376,-1.1586316971456956,56.11921690623355,1,51.01746991475777
2019,19,2019_19_MIN_SF,spread,SF,-7.0,-110.0,0.5947657658106378,0.24900810820233943,-15.14218289450768,56.42532172572209,1,51.29574702338372
2019,19,2019_19_MIN_SF,spread,MIN,7.0,-110.0,0.5900030937687957,0.23900649691447096,-12.841368302854304,56.73309620786239,0,-56.73309620786239
2019,19,2019_19_MIN_SF,spread,SF,7.0,-110.0,0.5647693606507777,0.18601565736663317,1.1421828945076804,56.39269763061521,1,51.26608875510473
2019,19,2019_19_SEA_GB,spread,GB,-4.5,-110.0,0.5750408498880093,0.2075857847648196,-10.145261688507167,56.70029416314584,1,51.54572196649622
2019,19,2019_19_SEA_GB,spread,GB,-4.5,-110.0,0.5551838632413642,0.16588611280686472,-1.1558085642085612,57.00956849494482,1,51.82688044994984
2019,19,2019_19_TEN_BAL,spread,BAL,10.0,-110.0,0.5761263167465058,0.20986526516766224,1.1389742807086431,19.106843259214923,0,-19.106843259214923
2019,20,2019_20_TEN_KC,spread,KC,7.5,-110.0,0.5666797711884974,0.19002751949584462,1.142598839095248,57.20588871808923,1,52.00535338008111
2019,20,2019_20_TEN_KC,spread,TEN,7.5,-110.0,0.5938648407179747,0.24711616550774695,-13.839771882398802,57.51792083836972,0,-57.51792083836972
2019,20,2019_20_GB_SF,spread,SF,-8.0,-110.0,0.5686230733787528,0.19410845409538102,-1.1605269084288103,57.172813313339496,1,51.97528483030863
2019,20,2019_20_GB_SF,spread,SF,-8.0,-110.0,0.6023057896778499,0.2648421583234848,-17.141382116087144,57.48466502232135,1,52.2587863839285
