"game_id","team","opponent","season","week","market_spread","pred_margin_ols","edge_margin_pts","p_cover","kelly_spread","edge_spread_ev","market_total","pred_total_ols_home","edge_total_pts","p_over","kelly_total","edge_total_ev"
"2025_04_BAL_KC","KC","BAL","2025","4","-2.5","-6.154921726159666","-3.6549217261596656","0.3892985103630862","0.0","-0.2567937529431991","48.5","49.39100612882032","0.8910061288203224","0.527321685557514","0.007375539670779407","0.006705036064344916"
"2025_04_CAR_NE","NE","CAR","2025","4","5.5","-0.1708626061724163","-5.670862606172416","0.3313384865165204","0.0","-0.3674447075593701","42.5","44.53155117371509","2.031551173715087","0.5620911470347058","0.08039140877288202","0.0730830988844382"
"2025_04_CHI_LV","LV","CHI","2025","4","1.5","3.1526921648123976","1.6526921648123976","0.5505813121323967","0.05622075547803301","0.05110977770730274","47.5","44.310592690289326","-3.189407309710674","0.40309696910532716","0.0","-0.23045124079892082"
"2025_04_CIN_DEN","DEN","CIN","2025","4","7.5","2.77594312756712","-4.724056872432881","0.35815716252120827","0.0","-0.316245417004966","44.5","45.71632648879951","1.2163264887995098","0.5372720776322546","0.028271363027734614","0.025701239116122376"
"2025_04_CLE_DET","DET","CLE","2025","4","10.0","14.20828541389824","4.20828541389824","0.6269228140895438","0.2165379095880419","0.19685264508003808","44.5","47.46564709642112","2.9656470964211223","0.5902261280432508","0.13947486889082666","0.12679533535529697"
"2025_04_GB_DAL","DAL","GB","2025","4","-7.0","-3.5443677937153355","3.4556322062846645","0.6048102569642543","0.17010153962493393","0.15463776329539447","47.5","45.55888912676225","-1.9411108732377471","0.44065205811742414","0.0","-0.15875516177582666"
"2025_04_IND_LA","LA","IND","2025","4","3.5","2.9983692154596366","-0.5016307845403634","0.4846098401428757","0.0","-0.07483575972723722","49.5","50.39479441185863","0.8947944118586335","0.5274376659895378","0.007619098578029321","0.006926453252753928"
"2025_04_JAX_SF","SF","JAX","2025","4","3.5","3.3963504583803554","-0.10364954161964457","0.4968192502769648","0.0","-0.051526885834885405","45.5","46.40539337225777","0.9053933722577696","0.5277621467782838","0.00830050823439602","0.007545916576723655"
"2025_04_LAC_NYG","NYG","LAC","2025","4","-6.0","-5.474524481822445","0.5254755181775552","0.5161213330392488","0.0","-0.01467745510688867","43.5","44.656924732420734","1.156924732420734","0.5354567442672091","0.024459162961139157","0.02223560269194469"
"2025_04_MIN_PIT","PIT","MIN","2025","4","-2.5","-3.267005510766684","-0.7670055107666842","0.47647588523710827","0.0","-0.09036421909279335","41.5","46.13937168875151","4.63937168875151","0.6394072116222854","0.24275514440679938","0.22068649491527215"
"2025_04_NO_BUF","BUF","NO","2025","4","15.5","16.182821204627967","0.6828212046279667","0.5209446958356361","0.0","-0.005469217041058405","48.5","49.38497945650529","0.8849794565052918","0.5271371707993403","0.006988058678614645","0.006352780616922404"
"2025_04_NYJ_MIA","MIA","NYJ","2025","4","2.5","1.882518085482957","-0.6174819145170429","0.4810579195477746","0.0","-0.08161669904515756","44.5","46.04564305278996","1.5456430527899627","0.5473209738393497","0.04937404506263444","0.04488549551148585"
"2025_04_PHI_TB","TB","PHI","2025","4","-3.5","0.1833972305269149","3.6833972305269147","0.6115412200136422","0.18423656202864858","0.1674877836624078","44.5","48.15322352398227","3.6532235239822697","0.6106513940034534","0.18236792740725208","0.1657890249156837"
"2025_04_SEA_ARI","ARI","SEA","2025","4","-1.5","0.7195550634784105","2.2195550634784107","0.5677839314890811","0.09234625612707038","0.08395114193370035","43.5","46.21504359146249","2.7150435914624893","0.5827171388061383","0.12370599149289042","0.11245999226626402"
