season,week,bankroll,bets
2019,1,10148.469587969039,7
2019,2,10142.983199270753,7
2019,3,9945.739649901112,7
2019,4,10406.590065759723,7
2019,5,10561.09627968233,7
2019,6,10395.341243539726,7
2019,7,10038.636475186326,7
2019,8,9994.970371303247,7
2019,9,9989.566966187876,7
2019,10,9832.782008482778,7
2019,11,9531.708591161554,7
2019,12,9490.247524356944,7
2019,13,9742.157118139954,7
2019,14,9589.255225906396,7
2019,15,9547.543842503801,7
2019,16,9397.696380386455,7
2019,17,9392.615869008423,7
2019,18,9641.933923363602,7
2019,19,9785.087319046252,7
2019,20,9930.36610729624,7
2019,21,9914.77253133081,4
2020,1,9759.16146257859,7
2020,2,9904.055330705829,7
2020,3,10051.100432123074,7
2020,4,10007.380112466793,7
2020,5,10117.25234984378,7
2020,6,10267.462778619793,7
2020,7,10222.801325103168,7
2020,8,10534.304755648669,7
2020,9,10488.482591758864,7
2020,10,10442.859745313566,7
2020,11,10761.068671802499,7
2020,12,10755.251104431312,7
2020,13,10425.932280789595,7
2020,14,10223.186417156663,7
2020,15,10178.717557146534,7
2020,16,10018.963905452627,7
2020,17,9975.383373397532,7
2020,18,9969.99055725649,7
2020,19,10118.014596265599,7
2020,20,10265.72088538001,2
2020,21,10567.633744588187,4
2021,1,10889.644713940017,7
2021,2,11009.203441150803,7
2021,3,11130.074818096979,7
2021,4,10913.635983610004,7
2021,5,10866.163803122108,7
2021,6,10695.620771771946,7
2021,7,10689.838586348347,7
2021,8,10807.203617903182,7
2021,9,10637.585959011814,7
2021,10,10430.724213304595,7
2021,11,10545.244396799011,7
2021,12,10499.374647611332,7
2021,13,10453.704422854893,7
2021,14,10289.634887974511,7
2021,15,10442.404673191457,7
2021,16,10436.759379535571,7
2021,17,10272.955794912004,7
2021,18,10267.40210742419,7
2021,19,10222.74091781539,7
2021,20,10217.214377113774,7
2021,21,10211.6908241287,7
2022,1,10522.855701761107,7
2022,2,10517.166915280015,7
2022,3,10673.314859131342,7
2022,4,10790.498474685317,7
2022,5,10784.664997197187,7
2022,6,10778.834673359437,7
2022,7,10569.22616200995,7
2022,8,10563.512307082146,7
2022,9,10679.490387128546,7
2022,10,10962.967301542683,7
2022,11,10749.778090864007,7
2022,12,10703.018660138929,7
2022,13,10535.036170644982,7
2022,14,10529.340799251133,7
2022,15,10523.648506845795,7
2022,16,10679.892682620037,7
2022,17,10472.208227443349,7
2022,18,10268.562467617245,7
2022,19,10263.011155216725,7
2022,20,10101.934526435527,7
2022,21,10233.3115111891,6
2023,1,10227.779255893425,7
2023,2,10379.630673089503,7
2023,3,10493.58989442241,7
2023,4,10133.513831040482,7
2023,5,10089.435029229044,7
2023,6,9931.082655229227,7
2023,7,9887.884389412295,7
2023,8,9882.538876308688,7
2023,9,9877.196253055856,7
2023,10,10023.842578853912,7
2023,11,10172.666156608806,7
2023,12,9974.845383384394,7
2023,13,10084.360418033337,7
2023,14,10195.077831501518,7
2023,15,10150.731238337512,7
2023,16,10262.1773450742,7
2023,17,10217.538882159019,7
2023,18,10018.845500207615,7
2023,19,10324.134104003164,7
2023,20,10477.41609765901,7
2023,21,10592.44891700254,7
2024,1,10426.201805284203,7
2024,2,10743.903140429045,7
2024,3,10738.094852957305,7
2024,4,10732.28970551791,7
2024,5,10563.84781076373,7
2024,6,10085.12018633594,7
2024,7,9889.001858789528,7
2024,8,9845.986636200962,7
2024,9,9654.518572711519,7
2024,10,9612.523306523806,7
2024,11,9718.060363241628,7
2024,12,9565.536666450407,7
2024,13,9560.365418529238,7
2024,14,9518.779700134355,7
2024,15,9369.383687500265,7
2024,16,9328.628702255995,7
2024,17,9147.221339172045,7
2024,18,9142.276237712073,7
2024,19,9137.333809635364,7
2024,20,9415.761486866202,7
2024,21,9685.064047727668,6
